call_id,agency,actdate,acttime,geox,geoy,streetnbr,street,naturecode
P050095935,BIPD,6/25/2005 0:00,1325,372369100,71296311,,WEAVER AV NE / WYATT WY NE,T
P050100552,BIPD,7/2/2005 0:00,2046,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,RECKL3
P050090908,BIPD,6/17/2005 0:00,0939,373493292,72094710,406,HIGH SCHOOL RD NE,ASSIS4
P050100587,BIPD,7/2/2005 0:00,2133,369557712,71618032,7400,SPRINGRIDGE RD NE,LOUDP4
P050100628,BIPD,7/2/2005 0:00,2217,373459370,70853128,,ERICKSEN AV NE / WINSLOW WY E,T
P050100633,BIPD,7/2/2005 0:00,2219,373459370,70853128,,WATERFRONT PARK,PC4
P050096868,BIPD,6/27/2005 0:00,0810,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,RECKL3
P050097001,BIPD,6/27/2005 0:00,1243,371707415,73539778,8251,NE PAULANNA LN,FRAUD4
P050097147,BIPD,6/27/2005 0:00,1648,374143975,79526175,15415,SUNRISE DR NE,WC911
P050097229,BIPD,6/27/2005 0:00,1858,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,TRAFF3
P050100979,BIPD,7/3/2005 0:00,1424,373530804,70609368,,"WATERFRONT PARK, BI",FIREW3
P050100985,BIPD,7/3/2005 0:00,1435,373058406,74099172,,N MADISON AV NE / STATE HY 305 NE,T
P050101055,BIPD,7/3/2005 0:00,1644,371591536,67923157,3855,LYTLE RD NE,TRAFF4
P050101075,BIPD,7/3/2005 0:00,1720,374721303,69599184,,CREOSOTE PL NE / EAGLE HARBOR DR NE,T
P050101078,BIPD,7/3/2005 0:00,1724,371763889,71322770,,EAGLE HARBOR DR NE / NE WYATT WY,DUI3
P050101209,BIPD,7/3/2005 0:00,2118,373459781,70853122,400,WINSLOW WY E,RESCU
P050101287,BIPD,7/3/2005 0:00,2235,372379342,72106527,,NE HIGH SCHOOL RD / WEAVER AV NE,T
P050097283,BIPD,6/27/2005 0:00,2057,373172750,71430621,662,MADISON AV N,BURGL4
P050097393,BIPD,6/27/2005 0:00,2348,373294106,72037530,253,HIGH SCHOOL RD NE,INTOX3
P050097494,BIPD,6/28/2005 0:00,0745,370963332,78369484,,NE MANUAL RD / STATE HY 305 NE,MVCB
P050097621,BIPD,6/28/2005 0:00,1210,371598779,67944059,,LYTLE RD NE / PLEASANT BEACH DR NE,T
P050101484,BIPD,7/4/2005 0:00,0254,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050101478,BIPD,7/4/2005 0:00,0247,0,0,,KEYPORT,TRANS
P050097687,BIPD,6/28/2005 0:00,1359,373294106,72037530,253,HIGH SCHOOL RD NE,PC4
P050097880,BIPD,6/28/2005 0:00,1930,373405799,70855388,343,WINSLOW WY E,DUI3
P050101767,BIPD,7/4/2005 0:00,1609,373698391,70849225,625,WINSLOW WY E,MISC3
P050101828,BIPD,7/4/2005 0:00,1749,373667599,74158196,9913,MANITOU BEACH DR NE,FI
P050101865,BIPD,7/4/2005 0:00,1835,371621091,70516739,,BLAKELY AV NE / NE BUCKLIN HILL RD,T
P050101967,BIPD,7/4/2005 0:00,2037,373044365,73249411,9580,NE NORTH TOWN LP,FIREW4
P050101995,BIPD,7/4/2005 0:00,2117,363903554,61614901,501,BAY ST,T
P050098508,BIPD,6/29/2005 0:00,2109,373036643,71071649,,GOVERNMENT WY / SHEPARD WY NW,T
P050102083,BIPD,7/4/2005 0:00,2225,372369100,71296311,,WEAVER AV NE / WYATT WY NE,T
P050102267,BIPD,7/5/2005 0:00,0045,371511652,75361069,7930,NE KOURA RD BI,TRANS
P050102337,BIPD,7/5/2005 0:00,0222,372973327,71736607,928,NAKATA AV NW,ANIMA4
P050098843,BIPD,6/30/2005 0:00,1113,373180188,71704541,930,MADISON AV N,DV3
P050099738,BIPD,7/1/2005 0:00,1723,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050102631,BIPD,7/5/2005 0:00,1458,373698391,70849225,625,WINSLOW WY E,FI
P050102709,BIPD,7/5/2005 0:00,1715,373829951,78895898,14612,MISTY VALE PL NE,WC911
P050096448,BIPD,6/26/2005 0:00,1219,373294106,72037530,253,HIGH SCHOOL RD NE,MVC5
P050096606,BIPD,6/26/2005 0:00,1732,373425598,71258621,314,WYATT WY NE,DV3
P050096684,BIPD,6/26/2005 0:00,2109,371206138,76570518,7579,NE BERGMAN RD,THEFT4
P050103058,BIPD,7/6/2005 0:00,1000,373090983,71516264,146,SADIE LN NW,VERBA4
P050103084,BIPD,7/6/2005 0:00,1032,374143817,69686511,5574,WELFARE AV NE,KEEP4
P050096686,BIPD,6/26/2005 0:00,2114,373611587,71266285,,STATE HY 305 NE / VINEYARD LN,T
P050100806,BIPD,7/3/2005 0:00,0313,373369530,71345321,541,HOMESTEAD LN,MISSI4
P050100930,BIPD,7/3/2005 0:00,1218,371749326,72143689,8246,NE HIGH SCHOOL RD,TRAFF4
P050103337,BIPD,7/6/2005 0:00,1803,372253551,72007620,8745,NE ROSARIO PL,FU
P050100909,BIPD,7/3/2005 0:00,1148,370336367,80397469,16273,REITAN RD NE,FU
P050101327,BIPD,7/3/2005 0:00,2311,370102380,80615577,16370,STATE HY 305 NE,RECKL3
P050101324,BIPD,7/3/2005 0:00,2309,368835793,75597028,11427,BATTLE POINT DR NE,BLSP
P050101369,BIPD,7/3/2005 0:00,2344,373160392,70787557,,BJUNE DR SE / MADISON AV S,T
P050103618,BIPD,7/7/2005 0:00,0706,373459370,70853128,,ERICKSEN AV NE / WINSLOW WY E,T
P050103666,BIPD,7/7/2005 0:00,0949,373598359,70850751,,NORMAN PL NE / WINSLOW WY E,FU
P050103677,BIPD,7/7/2005 0:00,1016,373598359,70850751,245,HIGH SCHOOL,FU
P050103848,BIPD,7/7/2005 0:00,1526,373506232,72019976,1200,HILDEBRAND LN NE,CHILD2
P050101381,BIPD,7/3/2005 0:00,2356,373974353,71457262,,FERNCLIFF AV NE / TIFFANY MEADOWS DR NE,ASSIS4
P050104110,BIPD,7/7/2005 0:00,2325,371150358,69505220,,NE EMERALD WY / LYNWOOD CENTER RD NE,T
P050101495,BIPD,7/4/2005 0:00,0347,373346617,72072777,245,HIGH SCHOOL RD NE,UNKNO3
P050101501,BIPD,7/4/2005 0:00,0407,374060618,75278952,,SUNRISE DR NE / NE VALLEY RD,FIREW4
P050101846,BIPD,7/4/2005 0:00,1805,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,T
P050102005,BIPD,7/4/2005 0:00,2129,372851319,73471477,9330,SPORTSMAN CLUB RD NE,BRUSH
P050102462,BIPD,7/5/2005 0:00,1025,373294106,72037530,253,HIGH SCHOOL RD NE,PC3
P050104356,BIPD,7/8/2005 0:00,1244,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,DUI3
P050099298,BIPD,6/30/2005 0:00,2317,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050104834,BIPD,7/9/2005 0:00,0719,371595366,72944166,,NE NEW BROOKLYN RD / SANDS AV NE,FI
P050104979,BIPD,7/9/2005 0:00,1409,371005687,70630819,7044,FLETCHER BAY RD NE,DUI3
P050102738,BIPD,7/5/2005 0:00,1814,381763017,65947512,,INFO BREMERTON SUN,MEDIA
P050105171,BIPD,7/9/2005 0:00,2032,373530804,70609368,,BAINBRIDGE WATERFRONT PARK,FI
P050099743,BIPD,7/1/2005 0:00,1728,368827950,75337014,11157,BATTLE POINT DR NE,FU
P050105242,BIPD,7/9/2005 0:00,2208,373201418,72892000,,MADISON AV N / NE NEW BROOKLYN RD,T
P050105261,BIPD,7/9/2005 0:00,2231,369556135,71564919,7338,SPRINGRIDGE RD NE,T
P050099909,BIPD,7/1/2005 0:00,2119,370613513,79372249,,NE SEABOLD RD / STATE HY 305 NE,T
P050100247,BIPD,7/2/2005 0:00,0918,373202315,72041819,1270,MADISON AV N,CUSTO3
P050105319,BIPD,7/9/2005 0:00,2344,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050105598,BIPD,7/10/2005 0:00,1441,371248491,76492518,12305,MILLER RD NE,T
P050105623,BIPD,7/10/2005 0:00,1531,373776924,70650578,405,HARBORVIEW DR SE,T
P050105628,BIPD,7/10/2005 0:00,1549,369271636,72661456,8450,JENNIE AV NE,WC911
P050105681,BIPD,7/10/2005 0:00,1743,373295825,73033224,8895,MADISON AV,TRAFF3
P050105723,BIPD,7/10/2005 0:00,1943,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050100440,BIPD,7/2/2005 0:00,1715,374143817,69686511,5574,WELFARE AV NE,FU
P050100562,BIPD,7/2/2005 0:00,2102,374342050,74468021,10400,MANITOU BEACH DR NE,FIREW4
P050106489,BIPD,7/12/2005 0:00,0246,370134612,80593369,,REITAN RD NE / STATE HY 305 NE,FI
P050106618,BIPD,7/12/2005 0:00,1034,373165598,71099222,305,MADISON AV N,FI
P050106633,BIPD,7/12/2005 0:00,1101,373178118,71616510,835,MADISON AV N,ASSIS4
P050102774,BIPD,7/5/2005 0:00,1949,369272363,72772591,,NE FOSTER RD / JENNIE AV NE,FIREW3
P050100799,BIPD,7/3/2005 0:00,0239,374141512,70893685,,HAWLEY,FI
P050103236,BIPD,7/6/2005 0:00,1447,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050103417,BIPD,7/6/2005 0:00,2121,373680319,70849352,,OLYMPIC DR SE / WINSLOW WY E,ABAND4
P050103449,BIPD,7/6/2005 0:00,2214,372374768,71791616,1000,WEAVER AV NE,ASSIS4
P050103494,BIPD,7/6/2005 0:00,2328,373303830,73039318,,MADISON AV N / STATE HY 305 NE,MVC3
P050103596,BIPD,7/7/2005 0:00,0506,372235733,95651798,30895,OLD HANSVILLE RD NE,T
P050106952,BIPD,7/12/2005 0:00,2037,369280002,71966146,7700,HANSEN RD NE,MVCB
P050103894,BIPD,7/7/2005 0:00,1642,369145901,70309155,,CRYSTAL SPRINGS DR NE / WESTWOOD RD NE,FIREW4
P050107063,BIPD,7/13/2005 0:00,0053,372454292,76128415,,NE LOVGREEN RD E / STATE HY 305 NE,FI
P050107106,BIPD,7/13/2005 0:00,0238,369820852,67368870,,HIGH SCHOOL / HILDERBRAND,FI
P050107212,BIPD,7/13/2005 0:00,0859,369874678,73543522,,BATTLE POINT DR NE / MILLER RD NE,PC4
P050107280,BIPD,7/13/2005 0:00,1119,374367203,67777983,11050,NE SEABORN RD,TRAFF4
P050104115,BIPD,7/7/2005 0:00,2341,371575062,67875591,3754,LYTLE RD NE,NOISE4
P050107471,BIPD,7/13/2005 0:00,1654,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050107650,BIPD,7/13/2005 0:00,2308,373905264,70637166,499,OLYMPIC DR SE,T
P050104128,BIPD,7/7/2005 0:00,2358,373713088,71948830,635,HIGH SCHOOL RD NE,T
P050104302,BIPD,7/8/2005 0:00,1053,374266165,72012230,1144,HIGH SCHOOL RD NE,WC911
P050107915,BIPD,7/14/2005 0:00,1255,372960745,70873319,298,WINSLOW WY W,WC911
P050107993,BIPD,7/14/2005 0:00,1517,373058406,74099172,,N MADISON AV NE / STATE HY 305 NE,RECKL1
P050108007,BIPD,7/14/2005 0:00,1544,373195520,72571452,8521,MADISON AV N,WC911
P050104314,BIPD,7/8/2005 0:00,1126,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,RECKL3
P050104335,BIPD,7/8/2005 0:00,1204,374161776,72615370,8580,GRAND AV NE,ALRA
P050104464,BIPD,7/8/2005 0:00,1631,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,MVCA
P050104787,BIPD,7/9/2005 0:00,0222,369144990,72904393,5578,NE FLETCHER LANDING,PROWL2
P050108431,BIPD,7/15/2005 0:00,0655,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050108502,BIPD,7/15/2005 0:00,1025,372978762,71493857,301,FIR ACRES DR NW,T
P050108510,BIPD,7/15/2005 0:00,1052,373157334,70708028,285,MADISON AV S,ALSP
P050108535,BIPD,7/15/2005 0:00,1127,373698391,70849225,625,WINSLOW WY E,FU
P050108692,BIPD,7/15/2005 0:00,1553,372698772,72094707,,COMMODORE LN NW / NE HIGH SCHOOL RD,T
P050108777,BIPD,7/15/2005 0:00,1753,372741632,69861594,6005,ROSE LP NE,TRAFF3
P050108771,BIPD,7/15/2005 0:00,1740,371598779,67944059,,LYTLE RD NE / PLEASANT BEACH DR NE,T
P050108881,BIPD,7/15/2005 0:00,2142,374123074,78519296,,NE PUGET BLUFF LN / SUNRISE DR NE,T
P050108891,BIPD,7/15/2005 0:00,2205,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,T
P050108980,BIPD,7/16/2005 0:00,0017,373159111,70865790,,MADISON AV N / WINSLOW WY E,T
P050109158,BIPD,7/16/2005 0:00,0951,369920520,72956565,,MILLER RD NE / NE NEW BROOKLYN RD,T
P050109165,BIPD,7/16/2005 0:00,1010,371008138,70458738,,FLETCHER BAY RD NE / NE VINCENT RD,FI
P050105081,BIPD,7/9/2005 0:00,1722,373855157,72384779,10201,NE GARIBALDI LP,BLS
P050109253,BIPD,7/16/2005 0:00,1346,373162617,70998530,,HENSHAW WY NE / MADISON AV N,THEFT4
P050109260,BIPD,7/16/2005 0:00,1358,373162617,70998530,,HENSHAW WY NE / MADISON AV N,THEFT4
P050109261,BIPD,7/16/2005 0:00,1402,374162199,80049659,15700,POINT MONROE DR NE,BOATT3
P050109265,BIPD,7/16/2005 0:00,1413,370730374,78974043,,NE SEABOLD CHURCH RD / STATE HY 305 NE,T
P050105237,BIPD,7/9/2005 0:00,2205,373195710,72581652,,KIMIKO LN / MADISON AV N,T
P050109333,BIPD,7/16/2005 0:00,1629,373216993,70863345,152,WINSLOW WY E,ASSAU3
P050105269,BIPD,7/9/2005 0:00,2237,373172874,71436771,668,MADISON AV N,FIREW4
P050109515,BIPD,7/16/2005 0:00,2207,373493292,72094710,406,HIGH SCHOOL RD NE,T
P050109556,BIPD,7/16/2005 0:00,2258,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050105290,BIPD,7/9/2005 0:00,2307,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050106090,BIPD,7/11/2005 0:00,1248,372166744,72115528,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,MVC3
P050109825,BIPD,7/17/2005 0:00,1037,372257904,67709194,8950,KONO RD NE,FU
P050109834,BIPD,7/17/2005 0:00,1053,373698391,70849225,625,WINSLOW WY E,MISC3
P050106188,BIPD,7/11/2005 0:00,1557,369136392,69258613,,NE BAKER HILL RD / CRYSTAL SPRINGS DR NE,ASSAU3
P050102848,BIPD,7/5/2005 0:00,2212,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,T
P050110008,BIPD,7/17/2005 0:00,1734,373698391,70849225,625,WINSLOW WY E,THEFT4
P050103157,BIPD,7/6/2005 0:00,1237,373195520,72571452,8521,MADISON AV N,WC911
P050103182,BIPD,7/6/2005 0:00,1339,371577376,75356495,11197,BLUE POND PL NE,FRAUD4
P050110237,BIPD,7/18/2005 0:00,0204,370096816,68924866,,NE BAKER HILL RD / ISLAND AV NE,RECKL3
P050110273,BIPD,7/18/2005 0:00,0649,371008138,70458738,,FLETCHER BAY RD NE / NE VINCENT RD,PC3
P050110303,BIPD,7/18/2005 0:00,0809,371747826,76958309,,NE DAY RD W / MILLER RD NE,T
P050110286,BIPD,7/18/2005 0:00,0729,371345477,70520913,,NE BUCKLIN HILL RD / RIDGE LN NE,RECOV3
P050110433,BIPD,7/18/2005 0:00,1154,368844197,68134629,,POINT WHITE PIER-X/CRYSTAL SPRINGS DR,FU
P050110452,BIPD,7/18/2005 0:00,1229,368922553,68218606,3992,CRYSTAL SPRINGS DR NE,SUSPI3
P050110523,BIPD,7/18/2005 0:00,1416,373294106,72037530,253,HIGH SCHOOL RD NE,PC3
P050106795,BIPD,7/12/2005 0:00,1504,373159111,70865790,,MADISON AV N / WINSLOW WY E,FI
P050106923,BIPD,7/12/2005 0:00,1926,373334802,71797864,1050,BLUE HERON AV NE,SUSPI3
P050106926,BIPD,7/12/2005 0:00,1930,373209116,78547061,14455,N MADISON AV NE,WC911
P050106939,BIPD,7/12/2005 0:00,2010,373169414,71264069,,MADISON AV N / WYATT WY NE,NOISE4
P050107044,BIPD,7/13/2005 0:00,0005,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050111076,BIPD,7/19/2005 0:00,1440,364824747,65704579,1735,PARK AV,WC911
P050107425,BIPD,7/13/2005 0:00,1533,373771215,72081903,10140,NE HIGH SCHOOL RD,ALRB
P050107698,BIPD,7/14/2005 0:00,0029,372626504,75719196,,NE MORGAN RD / STATE HY 305 NE,T
P050107738,BIPD,7/14/2005 0:00,0208,363349824,85924062,,STATE HY 3 NW / STATE HY 305 NE,ALSP
P050108062,BIPD,7/14/2005 0:00,1650,373698391,70849225,625,WINSLOW WY E,FRAUD4
P050108058,BIPD,7/14/2005 0:00,1646,373982163,71812779,,DEERCLIFF RD NE / FERNCLIFF AV NE,T
P050111357,BIPD,7/19/2005 0:00,2326,372731463,73257346,9125,SPORTSMAN CLUB RD NE,T
P050111361,BIPD,7/19/2005 0:00,2332,372805543,75317290,,NE KOURA RD / STATE HY 305 NE,T
P050108219,BIPD,7/14/2005 0:00,2128,369820852,67368870,3219,POINT WHITE DR NE,ASSIS4
P050111535,BIPD,7/20/2005 0:00,1025,373294106,72037530,253,HIGH SCHOOL RD NE,PC3
P050108328,BIPD,7/15/2005 0:00,0018,373153195,70599464,403,MADISON AV S,FI
P050111575,BIPD,7/20/2005 0:00,1152,373987741,72059515,,FERNCLIFF AV NE / NE HIGH SCHOOL RD,T
P050111741,BIPD,7/20/2005 0:00,1647,371159750,68889088,4759,LYNWOOD CENTER RD NE,RECKL4
P050109176,BIPD,7/16/2005 0:00,1028,373180188,71704541,930,MADISON AV N,PROWL3
P050109277,BIPD,7/16/2005 0:00,1439,373294106,72037530,253,HIGH SCHOOL RD NE,PC3
P050109425,BIPD,7/16/2005 0:00,1907,369374156,73486832,8671,BATTLE POINT DR NE,FU
P050109598,BIPD,7/16/2005 0:00,2354,373698391,70849225,625,WINSLOW WY E,FOUND4
P050112177,BIPD,7/21/2005 0:00,1139,373253508,75299130,,N MADISON AV NE / NE VALLEY RD,T
P050109743,BIPD,7/17/2005 0:00,0452,373698391,70849225,625,WINSLOW WY E,WRT3
P050112456,BIPD,7/21/2005 0:00,2002,375043075,70881163,6886,WING POINT RD NE,ALRA
P050109982,BIPD,7/17/2005 0:00,1634,372980300,71503254,310,FIR ACRES DR NW,TRANS
P050112720,BIPD,7/22/2005 0:00,0759,372571717,78866822,8804,NE SPARGUR LOOP RD,WIRESU
P050106695,BIPD,7/12/2005 0:00,1217,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050106707,BIPD,7/12/2005 0:00,1236,373698391,70849225,625,WINSLOW WY E,FI
P050110167,BIPD,7/17/2005 0:00,2258,373368928,71324064,530,HOMESTEAD LN,FU
P050112941,BIPD,7/22/2005 0:00,1616,373698391,70849225,625,WINSLOW WY E,CIVIL4
P050110209,BIPD,7/18/2005 0:00,0034,371904189,68885138,,NE BAKER HILL RD / BLAKELY AV NE,T
P050106762,BIPD,7/12/2005 0:00,1423,372368306,71176477,,NORTHTOWN / SPORTSMANS CLUB,TRAFF3
P050110624,BIPD,7/18/2005 0:00,1812,374010249,72904061,8836,FERNCLIFF AV NE,RESCU
P050110731,BIPD,7/18/2005 0:00,2129,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,T
P050110743,BIPD,7/18/2005 0:00,2202,371163462,69367279,5232,LYNWOOD CENTER RD NE,NOISE4
P050113413,BIPD,7/23/2005 0:00,0911,372499456,79663628,15516,BROOM ST NE,MALIC4
P050113425,BIPD,7/23/2005 0:00,0940,374621877,67840192,,NE HALLS HILL RD / ROCKAWAY BEACH RD NE,FI
P050110934,BIPD,7/19/2005 0:00,0911,374721303,69599184,,CREOSOTE PL NE / ROCKAWAY BEACH RD NE,TRAFF3
P050113506,BIPD,7/23/2005 0:00,1224,373530804,70609368,,"WATERFRONT PARK, BI",PC4
P050111126,BIPD,7/19/2005 0:00,1626,372369100,71296311,,WEAVER AV NE / WYATT WY NE,T
P050113588,BIPD,7/23/2005 0:00,1547,373530804,70609368,,"WATERFRONT PARK, BI",PC4
P050111131,BIPD,7/19/2005 0:00,1634,371768641,68103524,4173,MATTSON PL NE,FU
P050113743,BIPD,7/23/2005 0:00,2137,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050111187,BIPD,7/19/2005 0:00,1806,373164917,71076097,280,MADISON AV N,T
P050111151,BIPD,7/19/2005 0:00,1709,369892814,80744330,,AGATE PASS BRDG / STATE HY 305 NE,RECKL3
P050111212,BIPD,7/19/2005 0:00,1905,381763017,65947512,,INFO BREMERTON SUN,MEDIA
P050114145,BIPD,7/24/2005 0:00,1540,372490331,70204898,6148,EAGLE HARBOR DR NE,FI
P050111412,BIPD,7/20/2005 0:00,0241,373159111,70865790,,MADISON AV N / WINSLOW WY E,PC3
P050114248,BIPD,7/24/2005 0:00,1955,375279664,71764715,7756,YEOMALT PL NE,ALRA
P050114359,BIPD,7/24/2005 0:00,2305,372052328,79749568,8334,NE COUNTY PARK RD,FIREW4
P050114410,BIPD,7/25/2005 0:00,0108,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050114468,BIPD,7/25/2005 0:00,0658,373905264,70637166,499,OLYMPIC DR SE,PC3
P050111551,BIPD,7/20/2005 0:00,1044,373753350,70848849,,CAVE AV NE / WINSLOW WY E,WC3
P050111776,BIPD,7/20/2005 0:00,1805,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,TRAFF3
P050114660,BIPD,7/25/2005 0:00,1320,373530804,70609368,,"WATERFRONT PARK, BI",PARKI3
P050114766,BIPD,7/25/2005 0:00,1643,373267011,76102379,,NE LOVGREEN RD E / N MADISON AV NE,TRAFF3
P050114967,BIPD,7/25/2005 0:00,2347,373153195,70599464,403,MADISON AV S,NOISE4
P050115051,BIPD,7/26/2005 0:00,0642,370613513,79372249,,NE SEABOLD RD / STATE HY 305 NE,TRAFF3
P050115142,BIPD,7/26/2005 0:00,0956,373698391,70849225,625,WINSLOW WY E,THEFT4
P050115368,BIPD,7/26/2005 0:00,1734,369606759,80825465,,STATE HY 305 NE / SUQUAMISH WY NE,RECKL3
P050115555,BIPD,7/26/2005 0:00,2336,373291047,77178356,,N MADISON AV NE / NE MARY SAM LN,T
P050115616,BIPD,7/27/2005 0:00,0216,362710019,73952411,,NW BUCKLIN HILL RD / NELS NELSON RD NW,MVC3
P050115692,BIPD,7/27/2005 0:00,0804,373294106,72037530,253,HIGH SCHOOL RD NE,T
P050115757,BIPD,7/27/2005 0:00,1033,373294106,72037530,253,HIGH SCHOOL RD NE,FI
P050115769,BIPD,7/27/2005 0:00,1056,373062527,71068309,238,SHEPARD WY NW,MISC4
P050115959,BIPD,7/27/2005 0:00,1810,381763017,65947512,,INFO BREMERTON SUN,MEDIA
P050111773,BIPD,7/20/2005 0:00,1801,369805227,73371607,8890,MILLER RD NE,ALRA
P050116264,BIPD,7/28/2005 0:00,0651,373905264,70637166,499,OLYMPIC DR SE,T
P050116329,BIPD,7/28/2005 0:00,0947,374260293,75274085,,FALK RD NE / NE VALLEY RD,TRAFF3
P050116323,BIPD,7/28/2005 0:00,0931,373680319,70849352,,OLYMPIC DR SE / WINSLOW WY E,PC4
P050116365,BIPD,7/28/2005 0:00,1040,371120761,70296929,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,T
P050116375,BIPD,7/28/2005 0:00,1052,373982163,71812779,,DEERCLIFF RD NE / FERNCLIFF AV NE,T
P050116394,BIPD,7/28/2005 0:00,1115,373294106,72037530,253,HIGH SCHOOL RD NE,MVCG
P050116442,BIPD,7/28/2005 0:00,1239,373967532,71254763,,FERNCLIFF AV NE / WING POINT WY NE,FI
P050116453,BIPD,7/28/2005 0:00,1254,0,0,,% / BLAKELY%,PC4
P050116489,BIPD,7/28/2005 0:00,1342,373468788,71258168,,ERICKSEN AV NE / WYATT WY NE,T
P050111870,BIPD,7/20/2005 0:00,2055,373905264,70637166,499,OLYMPIC DR SE,ASSIS4
P050112099,BIPD,7/21/2005 0:00,0901,370897222,75981807,11770,MANZANITA LN NE,WC911
P050116594,BIPD,7/28/2005 0:00,1629,371333085,70521101,,NE BUCKLIN HILL RD / LYNWOOD CENTER RD NE,RECKL4
P050112219,BIPD,7/21/2005 0:00,1253,372369100,71296311,,HILDEBRAND / WALLACE WAY,PC3
P050112330,BIPD,7/21/2005 0:00,1632,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,RECKL4
P050112575,BIPD,7/21/2005 0:00,2317,371809743,77752727,13200,TEEM LOOP RD NE,T
P050116936,BIPD,7/29/2005 0:00,0718,361397905,66885991,2624,MARINE DR,FU
P050116950,BIPD,7/29/2005 0:00,0749,373268260,70861184,,MADRONE LN N / WINSLOW WY E,T
P050116965,BIPD,7/29/2005 0:00,0830,372865528,71280293,,GROW AV NW / WYATT WY NW,T
P050117192,BIPD,7/29/2005 0:00,1452,371785926,68886482,,NE BAKER HILL RD / NE BLAKELY HEIGHTS DR,T
P050117262,BIPD,7/29/2005 0:00,1628,369596922,73180307,6013,NE BLIGH CT,ASSAU5
P050117403,BIPD,7/29/2005 0:00,2106,371974537,68079204,,NE BECK RD / WEST BLAKELY RD NE,TRAFF3
P050117435,BIPD,7/29/2005 0:00,2139,360222485,74003770,,NW BUCKLIN HILL RD / SILVERDALE WY NW,T
P050117533,BIPD,7/29/2005 0:00,2311,359299751,74426219,,NW ANDERSON HILL RD / PROVOST RD NW,T
P050110597,BIPD,7/18/2005 0:00,1709,371161970,68898815,,NE BAKER HILL RD / LYNWOOD CENTER RD NE,RECKL4
P050117861,BIPD,7/30/2005 0:00,1251,371333085,70521101,,NE BUCKLIN HILL RD / LYNWOOD CENTER RD NE,FU
P050117881,BIPD,7/30/2005 0:00,1340,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,FU
P050113116,BIPD,7/22/2005 0:00,2124,374260293,75274085,,FALK RD NE / NE VALLEY RD,RECKL4
P050118048,BIPD,7/30/2005 0:00,1908,373698391,70849225,625,WINSLOW WY E,RECKL3
P050113152,BIPD,7/22/2005 0:00,2222,373987741,72059515,,FERNCLIFF AV NE / NE HIGH SCHOOL RD,T
P050113445,BIPD,7/23/2005 0:00,1002,372166744,72115528,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,MVCB
P050118179,BIPD,7/30/2005 0:00,2241,372628254,72248087,1415,ELIZABETH PL NW,NOISE4
P050113593,BIPD,7/23/2005 0:00,1556,370613513,79372249,,STATE HY 305 NE / NE WEST PORT MADISON RD,TRAFF3
P050113713,BIPD,7/23/2005 0:00,2037,374251833,74714554,10645,FALK RD NE,FU
P050118576,BIPD,7/31/2005 0:00,1719,373235647,78119816,,GROW / HIGHSCHOOL,T
P050118636,BIPD,7/31/2005 0:00,1932,373179929,71674619,,MADISON AV N / WALLACE WY NE,T
P050113839,BIPD,7/23/2005 0:00,2334,361159787,63709907,4811,WERNER RD,FI
P050118884,BIPD,8/1/2005 0:00,0819,370331817,74672986,,NE JUSTIN CT / MILLER RD NE,MVC4
P050118977,BIPD,8/1/2005 0:00,1057,371718038,71382009,7286,EAGLE HARBOR DR NE,FU
P050113966,BIPD,7/24/2005 0:00,0718,373056146,70602649,200,PARFITT WY SW,FI
